YYYYMMDD,DOY,TEMP,RHUM,RAIN,LAT,LON
2001-01-27,027,26.38,80.49064636230469,0,14.6774,121.25562
2001-01-28,028,25.26,81.207275390625,0,14.6774,121.25562
2001-01-29,029,26.03,77.1250228881836,0,14.6774,121.25562
2001-01-30,030,25.5,80.48182678222656,0,14.6774,121.25562
2001-01-31,031,26.23,79.83975982666016,0,14.6774,121.25562
2001-02-01,032,27.48,76.03910827636719,0,14.6774,121.25562
2001-02-02,033,26.75,76.91141510009766,0,14.6774,121.25562
2001-02-03,034,25.82,78.0500259399414,0,14.6774,121.25562
2001-02-04,035,24.83,81.95454406738281,0,14.6774,121.25562
2001-02-05,036,26.37,72.15742492675781,0,14.6774,121.25562
2001-02-06,037,25.77,73.69096374511719,10.8114013671875,14.6774,121.25562
2001-02-07,038,25.76,76.61552429199219,0,14.6774,121.25562
2001-02-08,039,26.89,69.199188232421875,0,14.6774,121.25562
2001-02-09,040,25.93,74.25160217285156,0,14.6774,121.25562
2001-02-10,041,24.81,84.01184844970703,24.325651168823242,14.6774,121.25562
2001-02-11,042,26.33,76.796478271484375,0,14.6774,121.25562
2001-02-12,043,26.19,76.46414947509766,0,14.6774,121.25562
2001-02-13,044,26.71,70.83042907714844,0,14.6774,121.25562
2001-02-14,045,25.93,71.586761474609375,0,14.6774,121.25562
2001-02-15,046,24.28,72.92388916015625,0,14.6774,121.25562
2001-02-16,047,23.96,72.57955169677734,15.932929992675781,14.6774,121.25562
2001-02-17,048,24.6,74.583892822265625,0,14.6774,121.25562
2001-02-18,049,25.01,77.091064453125,47.798789978027344,14.6774,121.25562
2001-02-19,050,24.41,85.86197662353516,0,14.6774,121.25562
2001-02-20,051,25.41,81.283233642578125,31.865859985351562,14.6774,121.25562
2001-02-21,052,25.68,82.68003845214844,48.00143814086914,14.6774,121.25562
2001-02-22,053,26.39,78.86375427246094,0,14.6774,121.25562
2001-02-23,054,26.61,76.51525115966797,0,14.6774,121.25562
2001-02-24,055,26.82,76.14543151855469,0,14.6774,121.25562
2001-02-25,056,27.18,74.30120086669922,0,14.6774,121.25562
2001-02-26,057,26.85,74.617706298828125,0,14.6774,121.25562
2001-02-27,058,25.87,80.96985626220703,0,14.6774,121.25562
2001-02-28,059,26.93,72.41734313964844,0,14.6774,121.25562
2001-03-01,060,26.46,75.55414581298828,0,14.6774,121.25562
2001-03-02,061,26.12,77.4952621459961,0,14.6774,121.25562
2001-03-03,062,25.63,77.759429931640625,0,14.6774,121.25562
2001-03-04,063,25.87,72.64189147949219,0,14.6774,121.25562
2001-03-05,064,24.99,78.4725112915039,0,14.6774,121.25562
2001-03-06,065,25.68,80.268310546875,0,14.6774,121.25562
2001-03-07,066,27.32,73.04547119140625,0,14.6774,121.25562
2001-03-08,067,25.77,77.11791229248047,0,14.6774,121.25562
2001-03-09,068,25.07,78.9765853881836,0,14.6774,121.25562
2001-03-10,069,25.12,80.00426483154297,0,14.6774,121.25562
2001-03-11,070,25.5,74.69548034667969,0,14.6774,121.25562
2001-03-12,071,26.15,72.67706298828125,0,14.6774,121.25562
2001-03-13,072,24.8,77.4794692993164,0,14.6774,121.25562
2001-03-14,073,25.37,73.06396484375,0,14.6774,121.25562
2001-03-15,074,25.75,83.49335479736328,0,14.6774,121.25562
2001-03-16,075,27.02,76.34577178955078,65.50859832763672,14.6774,121.25562
2001-03-17,076,27.45,79.03141021728516,0,14.6774,121.25562
2001-03-18,077,27.59,73.47757720947266,0,14.6774,121.25562
2001-03-19,078,27.05,77.234954833984375,0,14.6774,121.25562
2001-03-20,079,27.35,75.47051239013672,0,14.6774,121.25562
2001-03-21,080,27.35,75.068695068359375,0,14.6774,121.25562
2001-03-22,081,27.65,68.06208801269531,0,14.6774,121.25562
2001-03-23,082,27.53,73.18566131591797,0,14.6774,121.25562
2001-03-24,083,28.04,76.04072570800781,0,14.6774,121.25562
2001-03-25,084,28.21,74.92098236083984,0,14.6774,121.25562
2001-03-26,085,26.86,78.30628967285156,0,14.6774,121.25562
2001-03-27,086,27.07,78.72663116455078,0,14.6774,121.25562
2001-03-28,087,27.72,77.73865509033203,0,14.6774,121.25562
2001-03-29,088,27.98,74.84199523925781,0,14.6774,121.25562
2001-03-30,089,26.71,76.6658706665039,0,14.6774,121.25562
2001-03-31,090,26.81,77.3268051147461,0,14.6774,121.25562
2001-04-01,091,26.22,80.21382141113281,0,14.6774,121.25562
2001-04-02,092,26.45,81.18280792236328,0,14.6774,121.25562
2001-04-03,093,28.09,75.5428695678711,0,14.6774,121.25562
2001-04-04,094,27.96,78.26921081542969,0,14.6774,121.25562
2001-04-05,095,27.89,74.84162902832031,0,14.6774,121.25562
2001-04-06,096,28.7,73.1364974975586,0,14.6774,121.25562
2001-04-07,097,28.21,75.72569274902344,0,14.6774,121.25562
2001-04-08,098,27.54,74.87633514404297,0,14.6774,121.25562
2001-04-09,099,28.64,70.1065673828125,0,14.6774,121.25562
2001-04-10,100,28.04,76.7280502319336,0,14.6774,121.25562
2001-04-11,101,27.87,79.75052642822266,0,14.6774,121.25562
2001-04-12,102,26.77,79.428619384765625,0,14.6774,121.25562
2001-04-13,103,27.33,76.51119232177734,0,14.6774,121.25562
2001-04-14,104,28.19,73.0610122680664,0,14.6774,121.25562
2001-04-15,105,26.99,79.30162811279297,0,14.6774,121.25562
2001-04-16,106,27.54,78.149871826171875,0,14.6774,121.25562
2001-04-17,107,28.47,74.884368896484375,0,14.6774,121.25562
2001-04-18,108,29.08,73.49785614013672,0,14.6774,121.25562
2001-04-19,109,28.63,74.2490005493164,0,14.6774,121.25562
2001-04-20,110,27.96,76.62261199951172,0,14.6774,121.25562
2001-04-21,111,28.59,71.31758117675781,0,14.6774,121.25562
2001-04-22,112,28.07,73.83885955810547,23.702547073364258,14.6774,121.25562
2001-04-23,113,28.49,71.54329681396484,0,14.6774,121.25562
2001-04-24,114,26.52,84.42877197265625,35.5538215637207,14.6774,121.25562
2001-04-25,115,28.85,72.7657241821289,0,14.6774,121.25562
2001-04-26,116,28.97,70.7499771118164,18.500375747680664,14.6774,121.25562
2001-04-27,117,28.15,72.23223114013672,0,14.6774,121.25562
2001-04-28,118,28.53,74.357025146484375,0,14.6774,121.25562
2001-04-29,119,28.9,73.46916198730469,0,14.6774,121.25562
2001-04-30,120,29.12,74.03877258300781,0,14.6774,121.25562
2001-05-01,121,28.7,76.040496826171875,0,14.6774,121.25562
2001-05-02,122,28.58,73.68706512451172,0,14.6774,121.25562
2001-05-03,123,28.94,71.87939453125,0,14.6774,121.25562
2001-05-04,124,28.51,73.19960021972656,0,14.6774,121.25562
2001-05-05,125,28.81,74.71912384033203,0,14.6774,121.25562
2001-05-06,126,28.11,76.88731384277344,19.515165328979492,14.6774,121.25562
2001-05-07,127,28.84,72.27195739746094,0,14.6774,121.25562
2001-05-08,128,28.89,74.5505142211914,6.505054473876953,14.6774,121.25562
2001-05-09,129,25.79,87.07466888427734,28.459613800048828,14.6774,121.25562
2001-05-10,130,26.09,84.975250244140625,22.76769256591797,14.6774,121.25562
2001-05-11,131,26.08,82.917266845703125,0,14.6774,121.25562
2001-05-12,132,25.5,88.70970916748047,47.108123779296875,14.6774,121.25562
2001-05-13,133,27.55,81.96692657470703,0,14.6774,121.25562
2001-05-14,134,28.77,76.336822509765625,0,14.6774,121.25562
2001-05-15,135,29.03,77.650390625,0,14.6774,121.25562
2001-05-16,136,28.05,77.48553466796875,0,14.6774,121.25562
2001-05-17,137,28.48,73.21208190917969,0,14.6774,121.25562
2001-05-18,138,28.88,75.1172866821289,0,14.6774,121.25562
2001-05-19,139,27.89,80.412506103515625,0,14.6774,121.25562
2001-05-20,140,27.83,80.06412506103516,0,14.6774,121.25562
2001-05-21,141,26.91,85.09138488769531,13.731114387512207,14.6774,121.25562
2001-05-22,142,27.97,84.05517578125,0,14.6774,121.25562
2001-05-23,143,27.01,83.824615478515625,0,14.6774,121.25562
2001-05-24,144,25.82,87.6661605834961,0,14.6774,121.25562
2001-05-25,145,26.81,83.612701416015625,0,14.6774,121.25562
2001-05-26,146,27.03,81.05549621582031,13.56851863861084,14.6774,121.25562
2001-05-27,147,26.56,83.71212005615234,0,14.6774,121.25562
2001-05-28,148,27.52,80.56947326660156,11.872453689575195,14.6774,121.25562
2001-05-29,149,27.1,84.49737548828125,0,14.6774,121.25562
2001-05-30,150,28.72,74.50200653076172,0,14.6774,121.25562
2001-05-31,151,28.75,77.69062042236328,0,14.6774,121.25562
2001-06-01,152,28.31,77.54716491699219,0,14.6774,121.25562
2001-06-02,153,27.93,78.01778411865234,0,14.6774,121.25562
2001-06-03,154,27.43,79.10933685302734,0,14.6774,121.25562
2001-06-04,155,28.09,75.71949768066406,0,14.6774,121.25562
2001-06-05,156,27.9,78.801727294921875,0,14.6774,121.25562
2001-06-06,157,27.91,76.74491119384766,0,14.6774,121.25562
2001-06-07,158,27,80.63880157470703,0,14.6774,121.25562
2001-06-08,159,27.81,77.31256103515625,0,14.6774,121.25562
2001-06-09,160,26.99,79.3534927368164,0,14.6774,121.25562
2001-06-10,161,26.53,83.00413513183594,35.000850677490234,14.6774,121.25562
2001-06-11,162,27.29,81.92851257324219,0,14.6774,121.25562
2001-06-12,163,27.66,78.464080810546875,0,14.6774,121.25562
2001-06-13,164,28.01,79.14585876464844,9.24583625793457,14.6774,121.25562
2001-06-14,165,27.95,79.95682525634766,0,14.6774,121.25562
2001-06-15,166,27.19,81.505462646484375,0,14.6774,121.25562
2001-06-16,167,27.37,78.939910888671875,21.9442081451416,14.6774,121.25562
2001-06-17,168,25.62,86.67286682128906,51.20315170288086,14.6774,121.25562
2001-06-18,169,25.79,87.259429931640625,29.25894546508789,14.6774,121.25562
2001-06-19,170,27.05,82.8114242553711,7.314736366271973,14.6774,121.25562
2001-06-20,171,28.23,78.38936614990234,0,14.6774,121.25562
2001-06-21,172,27.1,82.62425231933594,8.542546272277832,14.6774,121.25562
2001-06-22,173,24.99,89.12516784667969,7.474728107452393,14.6774,121.25562
2001-06-23,174,26.12,84.82324981689453,12.457880020141602,14.6774,121.25562
2001-06-24,175,27.32,77.73152923583984,4.983151912689209,14.6774,121.25562
2001-06-25,176,26.79,81.65492248535156,11.390063285827637,14.6774,121.25562
2001-06-26,177,26.28,84.37677764892578,0,14.6774,121.25562
2001-06-27,178,26.86,80.79700469970703,20.74562644958496,14.6774,121.25562
2001-06-28,179,26.29,82.41740417480469,31.118438720703125,14.6774,121.25562
2001-06-29,180,26.61,81.83866882324219,31.118438720703125,14.6774,121.25562
2001-06-30,181,26.15,83.88395690917969,0,14.6774,121.25562
2001-07-01,182,26.62,80.6900405883789,0,14.6774,121.25562
2001-07-02,183,27.58,78.013427734375,4.816371440887451,14.6774,121.25562
2001-07-03,184,27.75,77.70872497558594,24.081859588623047,14.6774,121.25562
2001-07-04,185,24.58,88.21012115478516,38.53097152709961,14.6774,121.25562
2001-07-05,186,24.88,87.83197021484375,28.898231506347656,14.6774,121.25562
2001-07-06,187,26.53,81.80604553222656,0,14.6774,121.25562
2001-07-07,188,27.7,79.10449981689453,0,14.6774,121.25562
2001-07-08,189,27.27,78.95982360839844,0,14.6774,121.25562
2001-07-09,190,27.46,79.47574615478516,36.350460052490234,14.6774,121.25562
2001-07-10,191,27.28,79.57252502441406,0,14.6774,121.25562
2001-07-11,192,27.05,80.050018310546875,0,14.6774,121.25562
2001-07-12,193,27.65,79.61293029785156,0,14.6774,121.25562
2001-07-13,194,26.7,82.874786376953125,19.893762588500977,14.6774,121.25562
2001-07-14,195,27.06,82.9681396484375,0,14.6774,121.25562
2001-07-15,196,27.63,78.6445541381836,9.946881294250488,14.6774,121.25562
2001-07-16,197,27.67,79.9917221069336,48.824012756347656,14.6774,121.25562
2001-07-17,198,27.25,79.815338134765625,0,14.6774,121.25562
2001-07-18,199,27.16,80.250885009765625,36.618003845214844,14.6774,121.25562
2001-07-19,200,25.7,83.958038330078125,83.69829559326172,14.6774,121.25562
2001-07-20,201,26.18,80.49211120605469,0,14.6774,121.25562
2001-07-21,202,27.45,77.355438232421875,0,14.6774,121.25562
2001-07-22,203,27.8,76.05296325683594,16.46626091003418,14.6774,121.25562
2001-07-23,204,26.97,79.33631134033203,0,14.6774,121.25562
2001-07-24,205,26.56,82.05070495605469,4.396603584289551,14.6774,121.25562
2001-07-25,206,26.78,83.71102142333984,0,14.6774,121.25562
2001-07-26,207,27.41,79.63680267333984,0,14.6774,121.25562
2001-07-27,208,26.93,80.96690368652344,14.19766902923584,14.6774,121.25562
2001-07-28,209,26.47,83.282684326171875,17.747085571289062,14.6774,121.25562
2001-07-29,210,27.09,81.41437530517578,3.54941725730896,14.6774,121.25562
2001-07-30,211,27.73,79.34730529785156,0,14.6774,121.25562
2001-07-31,212,28.1,79.01924133300781,0,14.6774,121.25562
2001-08-01,213,27.63,78.47599029541016,8.137859344482422,14.6774,121.25562
2001-08-02,214,27.44,78.237640380859375,8.137859344482422,14.6774,121.25562
2001-08-03,215,27.8,78.07714080810547,32.55143737792969,14.6774,121.25562
2001-08-04,216,27.17,80.72267150878906,16.275718688964844,14.6774,121.25562
2001-08-05,217,26.52,81.12005615234375,24.413576126098633,14.6774,121.25562
2001-08-06,218,26.63,81.909576416015625,0,14.6774,121.25562
2001-08-07,219,25.68,84.795684814453125,0,14.6774,121.25562
2001-08-08,220,27.05,82.12206268310547,0,14.6774,121.25562
2001-08-09,221,27.44,79.45894622802734,0,14.6774,121.25562
2001-08-10,222,27.7,79.8453598022461,19.87418556213379,14.6774,121.25562
2001-08-11,223,27.33,78.85215759277344,13.425328254699707,14.6774,121.25562
2001-08-12,224,27.18,81.56842803955078,0,14.6774,121.25562
2001-08-13,225,27.63,79.46649169921875,23.49432373046875,14.6774,121.25562
2001-08-14,226,27.49,82.09263610839844,26.850656509399414,14.6774,121.25562
2001-08-15,227,26.35,84.40564727783203,11.747161865234375,14.6774,121.25562
2001-08-16,228,26.38,84.15377044677734,0,14.6774,121.25562
2001-08-17,229,25.42,87.5098876953125,39.74376678466797,14.6774,121.25562
2001-08-18,230,25.49,88.4520263671875,0,14.6774,121.25562
2001-08-19,231,26.4,83.6520767211914,0,14.6774,121.25562
2001-08-20,232,26.91,82.75758361816406,0,14.6774,121.25562
2001-08-21,233,27.39,82.98350524902344,0,14.6774,121.25562
2001-08-22,234,26.83,84.22228240966797,12.099339485168457,14.6774,121.25562
2001-08-23,235,24.95,88.44071960449219,27.6556339263916,14.6774,121.25562
2001-08-24,236,24.97,88.308929443359375,0,14.6774,121.25562
2001-08-25,237,25.89,85.73213195800781,0,14.6774,121.25562
2001-08-26,238,25.31,85.01640319824219,0,14.6774,121.25562
2001-08-27,239,25.96,83.991912841796875,0,14.6774,121.25562
2001-08-28,240,25.84,85.818939208984375,68.92020416259766,14.6774,121.25562
2001-08-29,241,26.48,85.01704406738281,0,14.6774,121.25562
2001-08-30,242,27.69,80.1426773071289,0,14.6774,121.25562
2001-08-31,243,27.28,81.807464599609375,0,14.6774,121.25562
2001-09-01,244,26.6,85.602020263671875,0,14.6774,121.25562
2001-09-02,245,26.37,86.47077178955078,11.308751106262207,14.6774,121.25562
2001-09-03,246,25.92,85.2698974609375,0,14.6774,121.25562
2001-09-04,247,26.29,87.19560241699219,11.308751106262207,14.6774,121.25562
2001-09-05,248,26.89,82.603363037109375,0,14.6774,121.25562
2001-09-06,249,27.26,84.05426788330078,0,14.6774,121.25562
2001-09-07,250,26.94,84.68608856201172,14.429075241088867,14.6774,121.25562
2001-09-08,251,27.12,79.6563491821289,0,14.6774,121.25562
2001-09-09,252,26.38,85.84367370605469,14.429075241088867,14.6774,121.25562
2001-09-10,253,27.14,81.4150390625,0,14.6774,121.25562
2001-09-11,254,26.65,81.35327911376953,0,14.6774,121.25562
2001-09-12,255,26.6,82.0301742553711,21.585092544555664,14.6774,121.25562
2001-09-13,256,26.86,81.91228485107422,10.792546272277832,14.6774,121.25562
2001-09-14,257,25.83,86.40504455566406,10.792546272277832,14.6774,121.25562
2001-09-15,258,26.88,82.8639907836914,0,14.6774,121.25562
2001-09-16,259,26.25,87.0549087524414,0,14.6774,121.25562
2001-09-17,260,26.94,84.868804931640625,0,14.6774,121.25562
2001-09-18,261,27.08,84.812408447265625,0,14.6774,121.25562
2001-09-19,262,25.89,85.931121826171875,12.451559066772461,14.6774,121.25562
2001-09-20,263,26.39,81.88087463378906,28.460708618164062,14.6774,121.25562
2001-09-21,264,27.06,81.62849426269531,0,14.6774,121.25562
2001-09-22,265,26.36,85.76374816894531,6.119931221008301,14.6774,121.25562
2001-09-23,266,25.78,86.51215362548828,30.599653244018555,14.6774,121.25562
2001-09-24,267,25.3,90.26128387451172,12.239862442016602,14.6774,121.25562
2001-09-25,268,26.09,86.301361083984375,12.239862442016602,14.6774,121.25562
2001-09-26,269,26.51,86.08922576904297,23.92506980895996,14.6774,121.25562
2001-09-27,270,26.54,85.53569793701172,0,14.6774,121.25562
2001-09-28,271,26.97,85.8211441040039,0,14.6774,121.25562
2001-09-29,272,28.04,78.3884048461914,0,14.6774,121.25562
2001-09-30,273,28.1,79.01740264892578,0,14.6774,121.25562
2001-10-01,274,27.58,80.38819122314453,0,14.6774,121.25562
2001-10-02,275,27.48,78.83069610595703,30.06391716003418,14.6774,121.25562
2001-10-03,276,26.72,82.45790100097656,15.03195858001709,14.6774,121.25562
2001-10-04,277,27.61,76.04044342041016,0,14.6774,121.25562
2001-10-05,278,28.09,72.22484588623047,0,14.6774,121.25562
2001-10-06,279,27.96,76.784881591796875,0,14.6774,121.25562
2001-10-07,280,27.77,76.36186218261719,0,14.6774,121.25562
2001-10-08,281,28.19,75.0345687866211,0,14.6774,121.25562
2001-10-09,282,27.04,78.83538055419922,0,14.6774,121.25562
2001-10-10,283,26.54,80.84400939941406,24.540115356445312,14.6774,121.25562
2001-10-11,284,25.34,85.41407775878906,30.913986206054688,14.6774,121.25562
2001-10-12,285,26.13,84.33769226074219,27.04973602294922,14.6774,121.25562
2001-10-13,286,26.08,84.90167999267578,0,14.6774,121.25562
2001-10-14,287,26.36,82.97285461425781,0,14.6774,121.25562
2001-10-15,288,26.87,82.820220947265625,0,14.6774,121.25562
2001-10-16,289,26.36,85.5042495727539,0,14.6774,121.25562
2001-10-17,290,27.91,76.05753326416016,0,14.6774,121.25562
2001-10-18,291,26.97,80.47412109375,15.207588195800781,14.6774,121.25562
2001-10-19,292,25.6,85.37278747558594,13.306638717651367,14.6774,121.25562
2001-10-20,293,24.3,88.5517807006836,39.919918060302734,14.6774,121.25562
2001-10-21,294,25.76,85.40898132324219,65.075347900390625,14.6774,121.25562
2001-10-22,295,26.66,80.26666259765625,0,14.6774,121.25562
2001-10-23,296,25.85,83.5693359375,0,14.6774,121.25562
2001-10-24,297,26.07,83.33576202392578,0,14.6774,121.25562
2001-10-25,298,25.57,85.34425354003906,0,14.6774,121.25562
2001-10-26,299,26.96,75.30302429199219,0,14.6774,121.25562
2001-10-27,300,26.48,78.06468963623047,0,14.6774,121.25562
2001-10-28,301,25.51,83.50220489501953,0,14.6774,121.25562
2001-10-29,302,26.6,76.99248504638672,0,14.6774,121.25562
2001-10-30,303,26.91,77.80094909667969,0,14.6774,121.25562
2001-10-31,304,26.46,80.44051361083984,0,14.6774,121.25562
2001-11-01,305,27.63,74.99871063232422,0,14.6774,121.25562
2001-11-02,306,26.82,78.7592544555664,0,14.6774,121.25562
2001-11-03,307,28.26,71.39350128173828,0,14.6774,121.25562
2001-11-04,308,26.75,78.358795166015625,18.622665405273438,14.6774,121.25562
2001-11-05,309,28.06,68.947998046875,0,14.6774,121.25562
2001-11-06,310,27.17,74.88250732421875,10.790753364562988,14.6774,121.25562
2001-11-07,311,26.04,79.17273712158203,43.16301345825195,14.6774,121.25562
2001-11-08,312,25.28,86.1992416381836,75.5352783203125,14.6774,121.25562
2001-11-09,313,27.7,77.0324478149414,0,14.6774,121.25562
2001-11-10,314,28.12,75.06526947021484,0,14.6774,121.25562
2001-11-11,315,27.83,76.92652130126953,0,14.6774,121.25562
2001-11-12,316,28.01,74.43071746826172,23.430654525756836,14.6774,121.25562
2001-11-13,317,25.35,82.49600982666016,70.2919692993164,14.6774,121.25562
2001-11-14,318,25.75,76.06122589111328,0,14.6774,121.25562
2001-11-15,319,25.38,80.41377258300781,0,14.6774,121.25562
2001-11-16,320,27.05,76.36009979248047,0,14.6774,121.25562
2001-11-17,321,26.77,73.47893524169922,0,14.6774,121.25562
2001-11-18,322,26.44,71.13151550292969,0,14.6774,121.25562
2001-11-19,323,25.47,70.40997314453125,0,14.6774,121.25562
2001-11-20,324,26.18,67.31620788574219,0,14.6774,121.25562
2001-11-21,325,25.09,71.7291488647461,0,14.6774,121.25562
2001-11-22,326,25.31,68.86247253417969,0,14.6774,121.25562
2001-11-23,327,25.66,74.47444915771484,0,14.6774,121.25562
2001-11-24,328,24.41,69.739715576171875,0,14.6774,121.25562
2001-11-25,329,25.33,63.56049346923828,0,14.6774,121.25562
2001-11-26,330,24.59,68.29118347167969,0,14.6774,121.25562
2001-11-27,331,25.27,68.91057586669922,0,14.6774,121.25562
2001-11-28,332,25.89,72.8799819946289,0,14.6774,121.25562
2001-11-29,333,26.79,73.14080810546875,0,14.6774,121.25562
2001-11-30,334,26.57,72.22496795654297,0,14.6774,121.25562
2001-12-01,335,27.17,70.57311248779297,0,14.6774,121.25562
2001-12-02,336,26.75,75.6785659790039,0,14.6774,121.25562
2001-12-03,337,28.13,69.51678466796875,0,14.6774,121.25562
2001-12-04,338,27.88,72.89045715332031,0,14.6774,121.25562
2001-12-05,339,26.03,78.48421478271484,64.73710632324219,14.6774,121.25562
2001-12-06,340,24.94,82.17530822753906,210.1511688232422,14.6774,121.25562
2001-12-07,341,26.71,78.22057342529297,0,14.6774,121.25562
2001-12-08,342,27.29,74.88013458251953,0,14.6774,121.25562
2001-12-09,343,26.64,76.2916030883789,0,14.6774,121.25562
2001-12-10,344,26.73,75.33317565917969,0,14.6774,121.25562
2001-12-11,345,26.14,78.35799407958984,0,14.6774,121.25562
2001-12-12,346,27.01,72.29792022705078,0,14.6774,121.25562
2001-12-13,347,26.42,72.580810546875,0,14.6774,121.25562
2001-12-14,348,26.27,73.42208099365234,0,14.6774,121.25562
2001-12-15,349,26.47,73.11658477783203,0,14.6774,121.25562
2001-12-16,350,26.58,73.86582946777344,0,14.6774,121.25562
2001-12-17,351,26.45,74.144500732421875,0,14.6774,121.25562
2001-12-18,352,26.29,74.133697509765625,0,14.6774,121.25562
2001-12-19,353,26.56,75.36775970458984,0,14.6774,121.25562
2001-12-20,354,26.72,68.11637115478516,0,14.6774,121.25562
2001-12-21,355,26.33,70.77397918701172,0,14.6774,121.25562
2001-12-22,356,25.89,72.33380126953125,0,14.6774,121.25562
2001-12-23,357,24.72,74.94371795654297,0,14.6774,121.25562
2001-12-24,358,24.64,73.63985443115234,0,14.6774,121.25562
2001-12-25,359,23.67,69.473602294921875,0,14.6774,121.25562
2001-12-26,360,24.01,70.29869842529297,0,14.6774,121.25562
2001-12-27,361,23.3,70.90382385253906,0,14.6774,121.25562
2001-12-28,362,23.5,72.84993743896484,0,14.6774,121.25562
2001-12-29,363,24.66,71.80565643310547,0,14.6774,121.25562
2001-12-30,364,24.41,75.16941833496094,0,14.6774,121.25562
2001-12-31,365,25.73,74.82427215576172,0,14.6774,121.25562
